Supply_station,Sale_location,Postal_code,Municipality,Region,Type,Supertype,Sale_type,Quantity,Quantity_tons,Year,Use_category,Domestic_international,Comment,Ship_category,Use_category_eng,Population_region,Population_munic
Söludælur,Selfossflugvöllur,800,"Flóahreppur,Sveitarfélagið Árborg",Suðurland,Flugbensín,Flugbensín,Sala innan svæðis - flj.,5475,3.991275,2015,Flug,Innanlands,NA,NA,Flights,26158,8566
Söludælur,Vestm.eyjarflugvöllur,900,Vestmannaeyjabær,Suðurland,Flugbensín,Flugbensín,Sala innan svæðis - flj.,515,0.375435,2015,Flug,Innanlands,NA,NA,Flights,26158,4239
Söludælur,Hella,850,"Ásahreppur,Rangárþing ytra",Suðurland,Flugbensín,Flugbensín,Sala innan svæðis - flj.,23712,17.286047999999997,2015,Flug,Innanlands,NA,NA,Flights,26158,1730
Söludælur,Helluflugvöllur,850,"Ásahreppur,Rangárþing ytra",Suðurland,Flugbensín,Flugbensín,Sala innan svæðis - flj.,12374,9.020646000000001,2015,Flug,Innanlands,NA,NA,Flights,26158,1730
Reykjavík,Vík í Mýrdal,870,Mýrdalshreppur,Suðurland,Flugbensín,Flugbensín,Sala utan svæðis - flj.,1000,0.729,2015,Flug,Innanlands,NA,NA,Flights,26158,478
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Flugsteinolía,Flugsteinolía,Sala ekki flutningsjöfnuð,561307,454.65867000000003,2015,Flug,Millilanda,NA,NA,Flights,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Flugsteinolía,Flugsteinolía,Sala innan svæðis - flj.,792760,642.1356000000001,2015,Flug,Innanlands,NA,NA,Flights,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Flugsteinolía,Flugsteinolía,Sala innan svæðis - flj.,223416,180.96696000000003,2015,Flug,Innanlands,NA,NA,Flights,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Ljósaolía,Flugsteinolía,Sala innan svæðis - flj.,241,0.19521,2015,Flug,Innanlands,NA,NA,Flights,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Ljósaolía,Flugsteinolía,Sala innan svæðis - flj.,4697,3.80457,2015,Flug,Innanlands,NA,NA,Flights,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Ljósaolía,Flugsteinolía,Sala innan svæðis - flj.,9072,7.34832,2015,Flug,Innanlands,NA,NA,Flights,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Flugsteinolía,Flugsteinolía,Sala innan svæðis - flj.,8995,7.285950000000001,2015,Flug,Innanlands,NA,NA,Flights,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Flugsteinolía,Flugsteinolía,Sala ekki flutningsjöfnuð,3472550,2812.7655,2015,Flug,Millilanda,NA,NA,Flights,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Flugsteinolía,Flugsteinolía,Sala innan svæðis - flj.,5989725,4851.67725,2015,Flug,Innanlands,NA,NA,Flights,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Flugsteinolía,Flugsteinolía,Sala innan svæðis - flj.,5102,4.13262,2015,Flug,Innanlands,NA,NA,Flights,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Flugsteinolía,Flugsteinolía,Sala ekki flutningsjöfnuð,33029,26.753490000000003,2015,Flug,Millilanda,NA,NA,Flights,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Flugsteinolía,Flugsteinolía,Sala innan svæðis - flj.,66610,53.954100000000004,2015,Flug,Innanlands,NA,NA,Flights,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Ljósaolía,Flugsteinolía,Sala innan svæðis - flj.,40401,32.72481,2015,Flug,Innanlands,NA,NA,Flights,206483,197324
Reykjavík,Keflavíkurflugvöllur,230,Reykjanesbær,Suðurnes,Flugsteinolía,Flugsteinolía,Sala ekki flutningsjöfnuð,204907306,165974.91786000002,2015,Flug,Millilanda,NA,NA,Flights,21662,14658
Söludælur,Keflavíkurflugvöllur,230,Reykjanesbær,Suðurnes,Flugsteinolía,Flugsteinolía,Sala ekki flutningsjöfnuð,56595603,45842.43843,2015,Flug,Millilanda,NA,NA,Flights,21662,14658
Söludælur,Keflavíkurflugvöllur,230,Reykjanesbær,Suðurnes,Flugsteinolía,Flugsteinolía,Sala innan svæðis - flj.,560078,453.66318000000007,2015,Flug,Innanlands,NA,NA,Flights,21662,14658
Reykjavík,Keflavíkurflugvöllur,230,Reykjanesbær,Suðurnes,Flugsteinolía,Flugsteinolía,Sala utan svæðis - flj.,58089,47.05209000000001,2015,Flug,Innanlands,NA,NA,Flights,21662,14658
Söludælur,Rifsflugvöllur,360,Snæfellsbær,Vesturland,Flugsteinolía,Flugsteinolía,Sala ekki flutningsjöfnuð,405,0.32805,2015,Flug,Millilanda,NA,NA,Flights,15591,1654
Söludælur,Rifsflugvöllur,360,Snæfellsbær,Vesturland,Flugsteinolía,Flugsteinolía,Sala innan svæðis - flj.,4723,3.8256300000000003,2015,Flug,Innanlands,NA,NA,Flights,15591,1654
Söludælur,Ísafjarðarflugvöllur,400,Ísafjarðarbær,Vestfirðir,Flugsteinolía,Flugsteinolía,Sala ekki flutningsjöfnuð,5304,4.296240000000001,2015,Flug,Millilanda,NA,NA,Flights,6832,3550
Söludælur,Ísafjarðarflugvöllur,400,Ísafjarðarbær,Vestfirðir,Flugsteinolía,Flugsteinolía,Sala innan svæðis - flj.,23756,19.24236,2015,Flug,Innanlands,NA,NA,Flights,6832,3550
Söludælur,Sauðárkróksflugvöllur,550,Skagafjörður,Norðurland vestra,Flugsteinolía,Flugsteinolía,Sala innan svæðis - flj.,9543,7.729830000000001,2015,Flug,Innanlands,NA,NA,Flights,7070,4066
Söludælur,Akureyrarflugvöllur,600,"Akureyrarbær,Eyjafjarðarsveit,Hörgársveit,Svalbarðsstrandarhreppur,Grýtubakkahreppur",Norðurland eystra,Flugsteinolía,Flugsteinolía,Sala ekki flutningsjöfnuð,471552,381.95712000000003,2015,Flug,Millilanda,NA,NA,Flights,28981,20379
Söludælur,Akureyrarflugvöllur,600,"Akureyrarbær,Eyjafjarðarsveit,Hörgársveit,Svalbarðsstrandarhreppur,Grýtubakkahreppur",Norðurland eystra,Flugsteinolía,Flugsteinolía,Sala innan svæðis - flj.,394157,319.26717,2015,Flug,Innanlands,NA,NA,Flights,28981,20379
Söludælur,Egilsstaðaflugvöllur,700,"Fljótsdalshreppur,Múlaþing",Austurland,Flugsteinolía,Flugsteinolía,Sala ekki flutningsjöfnuð,96257,77.96817,2015,Flug,Millilanda,NA,NA,Flights,10247,4699
Söludælur,Egilsstaðaflugvöllur,700,"Fljótsdalshreppur,Múlaþing",Austurland,Flugsteinolía,Flugsteinolía,Sala innan svæðis - flj.,60736,49.196160000000006,2015,Flug,Innanlands,NA,NA,Flights,10247,4699
Söludælur,Höfn í Hornafirði,780,Sveitarfélagið Hornafjörður,Suðurland,Flugsteinolía,Flugsteinolía,Sala ekki flutningsjöfnuð,2229,1.80549,2015,Flug,Millilanda,NA,NA,Flights,26158,2123
Söludælur,Höfn í Hornafirði,780,Sveitarfélagið Hornafjörður,Suðurland,Flugsteinolía,Flugsteinolía,Sala innan svæðis - flj.,48337,39.15297,2015,Flug,Innanlands,NA,NA,Flights,26158,2123
Söludælur,Vestm.eyjarflugvöllur,900,Vestmannaeyjabær,Suðurland,Flugsteinolía,Flugsteinolía,Sala ekki flutningsjöfnuð,649,0.5256900000000001,2015,Flug,Millilanda,NA,NA,Flights,26158,4239
Söludælur,Vestm.eyjarflugvöllur,900,Vestmannaeyjabær,Suðurland,Flugsteinolía,Flugsteinolía,Sala innan svæðis - flj.,18400,14.904000000000002,2015,Flug,Innanlands,NA,NA,Flights,26158,4239
Söludælur,Hella,850,"Ásahreppur,Rangárþing ytra",Suðurland,Ljósaolía,Flugsteinolía,Sala innan svæðis - flj.,1796,1.45476,2015,Flug,Innanlands,NA,NA,Flights,26158,1730
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,121146,104.79128999999999,2015,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,14809,12.809785,2015,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,59765,51.696725,2015,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala utan svæðis - flj.,503477,435.50760499999996,2015,Önnur notkun,Innanlands,NA,NA,Other uses,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala utan svæðis - flj.,77767,67.268455,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Skipagasolía,Gasolía,Sala utan svæðis - flj.,170915,147.841475,2015,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,2147786,1857.8348899999999,2015,Önnur notkun,Innanlands,NA,NA,Other uses,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,2512941,2173.693965,2015,Önnur notkun,Innanlands,NA,NA,Other uses,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,2944463,2546.9604950000003,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,MD-olía,Gasolía,Sala innan svæðis - flj.,10846549,9382.264885,2015,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Skipagasolía,Gasolía,Sala innan svæðis - flj.,4529178,3917.73897,2015,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Skipagasolía lituð,Gasolía,Sala innan svæðis - flj.,1612193,1394.546945,2015,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,3310920,2863.9458,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Skipagasolía,Gasolía,Sala innan svæðis - flj.,3031528,2622.27172,2015,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Skipagasolía lituð,Gasolía,Sala innan svæðis - flj.,261924,226.56426000000002,2015,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,189870,164.23755,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Skipagasolía,Gasolía,Sala innan svæðis - flj.,1982470,1714.83655,2015,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Skipagasolía,Gasolía,Sala utan svæðis - flj.,49062,42.438629999999996,2015,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,206483,197324
Reykjavík,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Skipagasolía lituð,Gasolía,Sala innan svæðis - flj.,179081,154.905065,2015,Skip og bátar,Innanlands,NA,Stærri skip,Ships and boats,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,21289,18.414985,2015,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,15522,13.426530000000001,2015,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,24987,21.613755,2015,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,47120,40.7588,2015,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,686077,593.456605,2015,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,3493,3.0214450000000004,2015,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,7953764,6880.00586,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,39215,33.920975,2015,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,1531540,1324.7821000000001,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,752203,650.655595,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,164628,142.40322,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,1285769,1112.1901850000002,2015,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,27414,23.71311,2015,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía lituð,Gasolía,Sala innan svæðis - flj.,-56,0,2015,Skip og bátar,Innanlands,NA,Litlir bátar,Ships and boats,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,1872887,1620.047255,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,1032215,892.8659749999999,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,405647,350.88465499999995,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,305341,264.11996500000004,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,496526,429.49499,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,1309888,1133.0531199999998,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,2370785,2050.729025,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,339209,293.41578499999997,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,18461354,15969.071209999998,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
Söludælur,Höfuðborgarsvæðið,101,"Garðabær,Hafnarfjarðarkaupstaður,Kópavogsbær,Reykjavíkurborg,Seltjarnarnesbær",Höfuðborgarsvæðið,Gasolía,Gasolía,Sala innan svæðis - flj.,101010,87.37365,2015,Samgöngur á landi,Innanlands,NA,NA,Land transport,206483,197324
